prefix,source_text,target_text,weight,rewards
texttofact,"When ethnic group of grooms and brides is Malay Grooms, there are 10 categories of age groups , including 20-24, 25-29, 30-34, 35-39, 40-44, 45-49, 50-54, 55-59, 60 & Over, Under 20.","<type>categorization<subspace>Ethnic Group of Grooms and Brides,Malay Grooms<groupby>Age Group <parameter>20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60 & Over,Under 20",1,1
texttofact,"When type of hdb is Executive & Others, the average number of cases has generally increased over financial_years. The average number of cases is 64613.0 in 2010/01/01, and in 2019/01/01, it is 65052.0.","<type>trend<subspace>type of hdb,Executive & Others<groupby>financial_year<measure>number of cases,avg<parameter>increasing<data>2010/01/01,64613.0<data>2019/01/01,65052.0",1,1
texttofact,"When quarter is 2018-Q4, 4-Room accounts for 42.47% of the total number of resale applications.","<type>proportion<subspace>quarter,2018-Q4<groupby>flat_type<measure>Number of resale applications,sum<focus>4-room<parameter>42.47%",1,1
texttofact,"When province is Shandong, the average sales percentage of prescription drug is 0.27 in 2000/01/01, and in 2024/01/01, it is 0.29. In general, the average sales percentage of prescription drug is increasing over years.","<type>trend<subspace>Province,Shandong<groupby>Year<measure>Sales percentage of prescription drug,avg<parameter>increasing<data>2000/01/01,0.27375<data>2024/01/01,0.28550000000000003",1,1
texttofact,"When year is 2020/01/01, there are 2 categories of genders, including Female, Male.","<type>categorization<subspace>year,2020/01/01<groupby>gender<parameter>Female,Male",1,1
texttofact,"The total amount of stamp duty assessed over most calendar_years is 1543037 in 2011/01/01, 2391134 in 2012/01/01, 2706766 in 2013/01/01, 1570233 in 2014/01/01, 1508274 in 2015/01/01, 1843552 in 2016/01/01, 3155794 in 2017/01/01, 2341602 in 2019/01/01. The total amount of stamp duty assessed in 2018/01/01 is 3280658.0, which deviates from that in other calendar_years. ","<type>outlier<groupby>calendar_year<measure>amount of stamp duty assessed,sum<focus>2018/01/01<parameter>3280658.0<data>2011/01/01,1543037<data>2012/01/01,2391134<data>2013/01/01,2706766<data>2014/01/01,1570233<data>2015/01/01,1508274<data>2016/01/01,1843552<data>2017/01/01,3155794<data>2019/01/01,2341602",1,1
texttofact,"When year is 2019/01/01, the top 3 professions ordered by average population percentage of medical personnel  are Nurses at 2.6, Doctors at 0.91, Pharmacists at 0.29.","<type>rank<subspace>year,2019/01/01<groupby>profession<measure>Population percentage of medical personnel ,avg<parameter>Nurses,Doctors,Pharmacists,Optometrists and Opticians,Dentists<data>Dentists,0.22333333333333336<data>Optometrists and Opticians,0.2466666666666667<data>Pharmacists,0.29333333333333333<data>Doctors,0.91<data>Nurses,2.5966666666666667",1,1
texttofact,"When year is 2009/01/01, the top 2 arrears types ordered by total tax_arrears are Current Financial Year at 365380, Previous Financial Years at 303686.","<type>rank<subspace>year,2009/01/01<groupby>arrears type<measure>tax_arrears,sum<parameter>Current Financial Year,Previous Financial Years<data>Previous Financial Years,303686<data>Current Financial Year,365380",1,1
texttofact,"When country is United States of America, the average number of new deaths  over most dates is 0.0 on 2020/01/28, 0.0 on 2020/01/29. The average number of new deaths  on 2020/01/27 is 0.0, which deviates from that on other dates. ","<type>outlier<subspace>Country,United States of America<groupby>Date<measure>number of new deaths ,avg<focus>2020/01/27<parameter>0.0<data>2020/01/28,0.0<data>2020/01/29,0.0",1,1
texttofact,"When year is 2010/01/01, Private accounts for 51.10% of the total number of children.","<type>proportion<subspace>year,2010/01/01<groupby>sector<measure>number of children,sum<focus>Private<parameter>51.10%",1,1
texttofact,"When season is Summer, the average cost for most energy sources is 2.2 for Nuclear, 3.13 for Coal, 6.08 for Gas. Petroleum has the highest average cost, at 16.62.","<type>extreme<subspace>Season,summer<groupby>Energy source<measure>Cost,avg<focus>Petroleum<parameter>max,16.615000000000002<data>Nuclear,2.1975000000000002<data>Coal,3.1275<data>Gas,6.075",1,1
texttofact,"When maker is ISUZU, the average number of goods vehicles and buses is 810.77.","<type>value<subspace>Maker,ISUZU<measure>number of Goods Vehicles and Buses,avg<parameter>810.77",1,1
texttofact,"When year is 1994/01/01, the distribution of total number of newborns is uneven across all genders. More specifically, the total number of newborns is 25541.0 for Males, 24013.0 for Females, 0.0 for Unknown.","<type>distribution<subspace>year,1994/01/01<groupby>gender<measure>number of newborns,avg<parameter><data>Males,25541.0<data>Females,24013.0<data>Unknown,0.0",1,1
texttofact,"When state is Rhode Island, the total volumes for most vehicle categories is 2273 for Buses, 419314 for Trucks, 30914 for Motorcycles. The total volumes of Automobiles is 420313.0, which is an aberration in comparison to other vehicle categories.","<type>outlier<subspace>State,Rhode Island<groupby>vehicle category<measure>Volumes,sum<focus>Automobiles<parameter>420313.0<data>Buses,2273<data>Trucks,419314<data>Motorcycles,30914",1,1
texttofact,"When year is 2007/01/01, the average sales percentage of prescription drug for most seasons is 0.24 for Winter, 0.27 for Spring, 0.27 for Fall. Summer has the highest average sales percentage of prescription drug, at 0.29.","<type>extreme<subspace>Year,2007/01/01<groupby>Season<measure>Sales percentage of prescription drug,avg<focus>summer<parameter>max,0.2904166666666666<data>winter,0.23850000000000002<data>spring,0.26608333333333334<data>fall,0.27258333333333334",1,1
texttofact,"The distribution of total number of newborns is uneven across all genders. More specifically, the total number of newborns is 22253.22 for Males, 20795.89 for Females, 1.17 for Unknown.","<type>distribution<groupby>gender<measure>number of newborns,avg<parameter><data>Males,22253.222222222223<data>Females,20795.88888888889<data>Unknown,1.1666666666666667",1,1
texttofact,"When weight is 1.75kg, ThinkPad E480 are among the 1 types of products.","<type>categorization<subspace>Weight,1.75kg<groupby>Product<parameter>ThinkPad E480",1,1
texttofact,"When facility type is Community Hospitals, the top 2 genders ordered by average rate are Female at 0.07, Male at 0.06.","<type>rank<subspace>facility type,Community Hospitals<groupby>gender<measure>rate,avg<parameter>Female,Male<data>Male,0.06325<data>Female,0.07030555555555555",1,1
texttofact,"When month is 1900/05/01, the average number of passenger vehicles for most years is 637.59 in 2010/01/01, 612.25 in 2011/01/01, 617.75 in 2012/01/01, 587.5 in 2013/01/01. The average number of passenger vehicles in 2014/01/01 is 639.5, which is an aberration in comparison to other years.","<type>outlier<subspace>Month,1900/05/01<groupby>Year<measure>Number of Passenger vehicles,avg<focus>2014/01/01<parameter>639.5<data>2010/01/01,637.585<data>2011/01/01,612.25<data>2012/01/01,617.75<data>2013/01/01,587.5",1,1
texttofact,"When calendar_year is 2012/01/01, there are 3 categories of types of stamp duty, including Additional Buyer's Stamp Duty, Buyer's Stamp Duty, Seller's Stamp Duty.","<type>categorization<subspace>calendar_year,2012/01/01<groupby>type of stamp duty<parameter>Additional Buyer's Stamp Duty,Buyer's Stamp Duty,Seller's Stamp Duty",1,1
texttofact,"When year is 2010/01/01, the average market share is 0.1 for Freightliner, which is 0.14 lower than the 0.24 for Volvo Truck.","<type>difference<subspace>Year,2010/01/01<groupby>manufactures<measure>market share,avg<focus>Volvo Truck<focus>Freightliner<parameter>0.14<data>Volvo Truck,0.24<data>Freightliner,0.1",1,1
texttofact,"When year is 2010/01/01, the 2 sectors with the highest average number of facilities are Private at 809.67, Public at 63.2.","<type>rank<subspace>year,2010/01/01<groupby>Sector<measure>Number of facilities,avg<parameter>Private,Public<data>Public,63.2<data>Private,809.6666666666666",1,1
texttofact,Number of vehicle has an average value of 1353.16.,"<type>value<measure>number of vehicle,avg<parameter>1353.16",1,1
texttofact,"When country is Great Britain, the average number of gold medals for most years is 0.0 in 2008/01/01, 1.0 in 2000/01/01, 14.0 in 2016/01/01, 4.0 in 2004/01/01. 2012/01/01 has the highest average number of gold medals, at 29.0.","<type>extreme<subspace>Country,Great Britain<groupby>Year<measure>number of gold medals,avg<focus>2012/01/01<parameter>max,29.0<data>2008/01/01,0.0<data>2000/01/01,1.0<data>2016/01/01,14.0<data>2004/01/01,4.0",1,1
texttofact,"When year is 2013/01/01, the 5 lengths of stay with the highest average number of departures are Under 1 Day at 225791.09, 1 Day at 169146.17, 2 Days at 153568.7, 3 Days at 123419.26, 4 Days at 64185.43.","<type>rank<subspace>Year,2013/01/01<groupby>Length of Stay<measure>Number of Departures,avg<parameter>Under 1 Day,1 Day,2 Days,3 Days,4 Days,5 Days,15 - 29 Days,6 Days,8 - 10 Days,7 Days,11 - 14 Days,30 - 59 Days,60 Days & Over<data>60 Days & Over,2592.695652173913<data>30 - 59 Days,7936.04347826087<data>11 - 14 Days,12317.869565217392<data>7 Days,12723.869565217392<data>8 - 10 Days,17498.043478260868<data>6 Days,18229.652173913044<data>15 - 29 Days,24960.478260869564<data>5 Days,31636.91304347826<data>4 Days,64185.434782608696<data>3 Days,123419.26086956522<data>2 Days,153568.69565217392<data>1 Day,169146.1739130435<data>Under 1 Day,225791.08695652173",1,1
texttofact,"When country is Belgium, the maximum silver is 1.0 in 2000/01/01, and in 2016/01/01, it is 27.0. In general, the maximum silver is increasing over years.","<type>trend<subspace>Country,Belgium<groupby>Year<measure>Silver,max<parameter>increasing<data>2000/01/01,1.0<data>2016/01/01,27.0",1,1
texttofact,"When year is 2017/01/01, Current Financial Year, Previous Financial Years are among the 2 types of arrears types.","<type>categorization<subspace>year,2017/01/01<groupby>arrears type<parameter>Current Financial Year,Previous Financial Years",1,1
texttofact,"When year is 1998/01/01, the average workers on short work week for most industries is 0.0 for Others, 170.0 for Construction, 410.0 for Services. Manufacturing has the highest average workers on short work week, at 3480.","<type>extreme<subspace>year,1998/01/01<groupby>industry<measure>workers on short work week,avg<focus>manufacturing<parameter>max,3480<data>others,0.0<data>construction,170.0<data>services,410.0",1,1
texttofact,"When year is 2014/01/01, among most countries, the average number of two wheelers is 2695.75 for India, 2721.33 for Russia, 2955.75 for China. Brazil has the highest average number of two wheelers, which is 3107.17.","<type>extreme<subspace>Year,2014/01/01<groupby>Country<measure>Number of Two wheelers,avg<focus>Brazil<parameter>max,3107.1666666666665<data>India,2695.75<data>Russia,2721.3333333333335<data>China,2955.75",1,1
texttofact,"When flat model is Adjoined Flat, the average resale price is 615000.0 in 2017/01/01, and in 2021/01/01, it is 773333.33. In general, the average resale price is increasing over years.","<type>trend<subspace>flat model,Adjoined flat<groupby>year<measure>resale price,avg<parameter>increasing<data>2017/01/01,615000.0<data>2021/01/01,773333.3333333334",1,1
texttofact,"The average gold over most years is 3.43 in 2000/01/01, 16.03 in 2004/01/01, 15.93 in 2008/01/01, 14.37 in 2012/01/01. The average gold in 2016/01/01 is 16.38, which deviates from that in other years. ","<type>outlier<groupby>Year<measure>Gold,avg<focus>2016/01/01<parameter>16.38<data>2000/01/01,3.433333333333333<data>2004/01/01,16.033333333333335<data>2008/01/01,15.933333333333334<data>2012/01/01,14.366666666666667",1,1
texttofact,"When year is 2019/01/01, number of enrolled students has an average value of 121.91.","<type>value<subspace>year,2019/01/01<measure>number of enrolled students,avg<parameter>121.91",1,1
texttofact,"When brand is BMW, the average sales for most categories is 11236.4 for Subcompact, 11971.0 for Fullsize, 18693.4 for Suv, 44250.75 for Midsize, 5221.8 for Sporty. Compact has the highest average sales, at 99222.83.","<type>extreme<subspace>Brand,BMW<groupby>Category<measure>Sales,avg<focus>Compact<parameter>max,99222.83333333333<data>Subcompact,11236.4<data>Fullsize,11971.0<data>SUV,18693.4<data>Midsize,44250.75<data>Sporty,5221.8",1,1
texttofact,"When year is 2014/01/01, 9.83% of the total number of lectures come from Primary 1.","<type>proportion<subspace>year,2014/01/01<groupby>level<measure>number of lectures,sum<focus>Primary 1<parameter>9.83%",1,1
texttofact,"When make is Bimota, the average number of new registrations is 0.0 in 2005/01/01 and nan in 2017/01/01. In general, the average number of new registrations is increasing over years.","<type>trend<subspace>make,Bimota<groupby>year<measure>number of New Registrations,avg<parameter>increasing<data>2005/01/01,0.0<data>2017/01/01,nan",1,1
texttofact,"When year is 2014/01/01, the 5 age groups  with the highest average number of marriages are 25-29 at 1215.25, 30-34 at 523.25, 20-24 at 493.75, 35-39 at 176.5, 40-44 at 127.5.","<type>rank<subspace>year,2014/01/01<groupby>Age Group <measure>number of Marriages,avg<parameter>25-29,30-34,20-24,35-39,40-44,45-49,50-54,Under 20,55-59,60 & Over<data>60 & Over,19.75<data>55-59,29.25<data>Under 20,41.75<data>50-54,53.25<data>45-49,91.75<data>40-44,127.5<data>35-39,176.5<data>20-24,493.75<data>30-34,523.25<data>25-29,1215.25",1,1
texttofact,"When season is Spring, there are 4 categories of energy sources, including Coal, Gas, Nuclear, Petroleum.","<type>categorization<subspace>Season,spring<groupby>Energy source<parameter>Coal,Gas,Nuclear,Petroleum",1,1
texttofact,"When launch date is 2014/10/08, there are 2 categories of institutions, including HarvardX, MITx.","<type>categorization<subspace>launch date,2014/10/08<groupby>institution<parameter>HarvardX,MITx",1,1
texttofact,"When year is 2001/01/01, the distribution of total number of teachers is uneven across all school levels. More specifically, the total number of teachers is 116.81 for Pre-University, 750.69 for Primary, 593.19 for Secondary.","<type>distribution<subspace>year,2001/01/01<groupby>school level<measure>number of teachers,avg<parameter><data>Pre-university,116.8125<data>Primary,750.6875<data>Secondary,593.1875",1,1
texttofact,"When expenditure category is Running Cost, there are 3 categories of expenditure classes, including Expenditure on Manpower, Grants, Other Operating Expenditure.","<type>categorization<subspace>expenditure category,Running Cost<groupby>expenditure class<parameter>Expenditure on Manpower,Grants,Other Operating Expenditure",1,1
texttofact,"When province is Beijing, the average sales percentage of otc drugs is 0.08 in 2000/01/01, and in 2024/01/01, it is 0.05. In general, the average sales percentage of otc drugs is decreasing over years.","<type>trend<subspace>Province,Beijing<groupby>Year<measure>Sales percentage of OTC drugs,avg<parameter>decreasing<data>2000/01/01,0.08274999999999999<data>2024/01/01,0.05475000000000001",1,1
texttofact,"When year is 2010/01/01, Manpower Expenditure makes up 45.29% of the total r&d expenditure.","<type>proportion<subspace>year,2010/01/01<groupby>type of expenditure<measure>R&D expenditure,sum<focus>Manpower Expenditure<parameter>45.29%",1,1
texttofact,"When movie is D3: The Mighty Ducks, the average imdb rating is 5.5.","<type>value<subspace>movie,D3: The Mighty Ducks<measure>imdb rating,avg<parameter>5.5",1,1
texttofact,"When month is Jul-09, number of subscriptions has an average value of 493956.5.","<type>value<subspace>month,Jul-09<measure>number of subscriptions,avg<parameter>493956.5",1,1
texttofact,"When year is 2020/01/01, the average training places of Female is 286.78, which is 276.44 lower than the Male average of 563.22.","<type>difference<subspace>year,2020/01/01<groupby>gender<measure>Training Places,avg<focus>Male<focus>Female<parameter>276.44<data>Male,563.2222222222222<data>Female,286.77777777777777",1,1
texttofact,"When date is 2015/01/01, number of arrivals has an average value of 17290.41.","<type>value<subspace>date,2015/01/01<measure>number of arrivals,avg<parameter>17290.41",1,1
texttofact,"When province is Guizhou, the average value of number of recovered cases is 0.12.","<type>value<subspace>Province,Guizhou<measure>number of recovered cases,avg<parameter>0.12",1,1
texttofact,"When date is 4/1/14, the average number of subscriptions among most network access technologies is 173250.0 for 2g, 1247650.0 for 4g. Of 3g, the average number of subscriptions is 2775150.0, which is an outlier compared to other network access technologies.","<type>outlier<subspace>date,4/1/14<groupby>network access technology<measure>number of subscriptions,avg<focus>3G<parameter>2775150.0<data>2G,173250.0<data>4G,1247650.0",1,1
texttofact,"When movie is The Incredibles, the average value of imdb rating is 8.0.","<type>value<subspace>movie,The Incredibles<measure>imdb rating,avg<parameter>8.0",1,1
texttofact,"When year is 2017/01/01, the average rate among most age groups is 0.11 for 0-14 Years, 0.24 for 65 Years and Above. Of 15-64 Years, the average rate is 0.3, which is an outlier compared to other age groups.","<type>outlier<subspace>year,2017/01/01<groupby>age group<measure>rate,avg<focus>15-64 years<parameter>0.3<data>0-14 Years,0.11250000000000003<data>65 years and above,0.23716666666666666",1,1
texttofact,"When year is 2018/01/01, among all genders, Male has the highest average number of graduates at 1063.5, followed by Female at 641.88.","<type>rank<subspace>year,2018/01/01<groupby>gender<measure>Number of Graduates,avg<parameter>Male,Female<data>Female,641.875<data>Male,1063.5",1,1
texttofact,"When departure country is Brazil, over most years, the average number of visitors is 108.44 in 2014/01/01, 135.78 in 2015/01/01, 67.78 in 2013/01/01, 79.11 in 2012/01/01, 86.0 in 2011/01/01. 2016/01/01 has the highest average number of visitors, which is 149.11.","<type>extreme<subspace>Departure Country,Brazil<groupby>Year<measure>number of visitors,avg<focus>2016/01/01<parameter>max,149.11111111111111<data>2014/01/01,108.44444444444444<data>2015/01/01,135.77777777777777<data>2013/01/01,67.77777777777777<data>2012/01/01,79.11111111111111<data>2011/01/01,86.0",1,1
texttofact,"When year is 1992/01/01, the top 3 levels ordered by average enrollment are Junior College 2 at 1588.33, Junior College 1 at 1561.83, Pre-University 2 at 332.33.","<type>rank<subspace>year,1992/01/01<groupby>level<measure>enrollment,avg<parameter>Junior College 2,Junior College 1,Pre-University 2,Pre-University 3,Pre-University 1<data>Pre-University 1,304.0<data>Pre-University 3,324.0<data>Pre-University 2,332.3333333333333<data>Junior College 1,1561.8333333333333<data>Junior College 2,1588.3333333333333",1,1
texttofact,"When year is 2006/01/01, the average number of arrested abusers of Others is 1.5, which is 94.5 lower than the Chinese average of 96.0.","<type>difference<subspace>year,2006/01/01<groupby>race<measure>number of arrested abusers,avg<focus>Chinese<focus>Others<parameter>94.5<data>Chinese,96.0<data>Others,1.5",1,1
texttofact,"When year is 2005/01/01, Fall, Spring, Summer, Winter are among the 4 types of seasons.","<type>categorization<subspace>Year,2005/01/01<groupby>Season<parameter>fall,spring,summer,winter",1,1
texttofact,"When year is 2008/01/01, the average enrollment is 114.67 for Pre-University 1, 2477.33 for Junior College 2, 53.33 for Pre-University 3, 93.17 for Pre-University 2. The average enrollment of Junior College 1 is 2691.33, the highest across all levels.","<type>extreme<subspace>year,2008/01/01<groupby>level<measure>enrollment,avg<focus>Junior College 1<parameter>max,2691.3333333333335<data>Pre-University 1,114.66666666666667<data>Junior College 2,2477.3333333333335<data>Pre-University 3,53.333333333333336<data>Pre-University 2,93.16666666666667",1,1
texttofact,"When state is Arizona, the total volumes is 164055 for Motorcycles, 2391624 for Automobiles, 9051 for Buses. The total volumes of Trucks is 3399704, the highest across all vehicle categories.","<type>extreme<subspace>State,Arizona<groupby>vehicle category<measure>Volumes,sum<focus>Trucks<parameter>max,3399704<data>Motorcycles,164055<data>Automobiles,2391624<data>Buses,9051",1,1
texttofact,"When date is 2014/05/01, the distribution of total number of arrivals is uneven across all modes of arrival. More specifically, the total number of arrivals is 39162.64 for Air, 5262.32 for Sea, 6485.27 for Land.","<type>distribution<subspace>date,2014/05/01<groupby>mode of arrival<measure>number of arrivals,avg<parameter><data>Air,39162.63636363636<data>Sea,5262.318181818182<data>Land,6485.272727272727",1,1
texttofact,"When month is Feb-16, the average number of subscriptions is 452666.67.","<type>value<subspace>month,Feb-16<measure>number of subscriptions,avg<parameter>452666.67",1,1
texttofact,"When year is 2010/01/01, the average number of goods vehicles and buses of Alexander Dennis is 0.0, which is 4524 lower than the Toyota average of 4524.0.","<type>difference<subspace>year,2010/01/01<groupby>Maker<measure>number of Goods Vehicles and Buses,avg<focus>TOYOTA<focus>ALEXANDER DENNIS<parameter>4524<data>TOYOTA,4524.0<data>ALEXANDER DENNIS,0.0",1,1
texttofact,"When flat type is 3-Room, the average flat size over most years is 67.87 in 2017/01/01, 67.96 in 2019/01/01, 67.58 in 2020/01/01, 68.57 in 2021/01/01. In 2018/01/01, the average flat size is 68.98, which is an outlier compared to other years.","<type>outlier<subspace>flat type,3-ROOM<groupby>year<measure>flat size,avg<focus>2018/01/01<parameter>68.98<data>2017/01/01,67.86813186813187<data>2019/01/01,67.95555555555555<data>2020/01/01,67.58490566037736<data>2021/01/01,68.5725806451613",1,1
texttofact,"The maximum silver has generally increased over years. The maximum silver is 14.0 in 2000/01/01, and in 2016/01/01, it is 28.0.","<type>trend<groupby>Year<measure>Silver,max<parameter>increasing<data>2000/01/01,14.0<data>2016/01/01,28.0",1,1
texttofact,"When age group  is 60 & Over, the total number of marriages is unevenly distributed across all ethnic groups of grooms and brides. More specifically, the total number of marriages is 54.1 for Total Grooms, 45.9 for Malay Grooms, 4.59 for Indian Grooms, 3.61 for Other Grooms, 14.17 for Total Brides, 12.68 for Malay Brides, 0.9 for Indian Brides, 0.59 for Other Brides.","<type>distribution<subspace>Age Group ,60 & Over<groupby>Ethnic Group of Grooms and Brides<measure>number of Marriages,avg<parameter><data>Total Grooms,54.09756097560975<data>Malay Grooms,45.90243902439025<data>Indian Grooms,4.585365853658536<data>Other Grooms,3.6097560975609757<data>Total Brides,14.170731707317072<data>Malay Brides,12.682926829268293<data>Indian Brides,0.9024390243902439<data>Other Brides,0.5853658536585366",1,1
texttofact,"When age year is 2 - 3, the average number of motorcycles is 10103.77.","<type>value<subspace>age year,2 - 3<measure>Number of Motorcycles,avg<parameter>10103.77",1,1
texttofact,"When year is 2014/01/01, General Practioner Clinics makes up 60.08% of the total number of facilities.","<type>proportion<subspace>year,2014/01/01<groupby>Type of Facility<measure>Number of facilities,sum<focus>General Practioner Clinics<parameter>60.08%",1,1
texttofact,"When year is 2012/01/01, the average number of schools is 19.0 for Govt-Aided, 2.0 for Specialised Independent, 2.0 for Specialised, 2.67 for Independent. The average number of schools of Government is 53.4, the highest across all school types.","<type>extreme<subspace>year,2012/01/01<groupby>school type<measure>number of schools,avg<focus>Government<parameter>max,53.4<data>Govt-Aided,19.0<data>Specialised Independent,2.0<data>Specialised,2.0<data>Independent,2.6666666666666665",1,1
texttofact,"When date is 4/1/14, 54.57% of the total number of subscriptions come from Pre-Paid.","<type>proportion<subspace>date,4/1/14<groupby>type of plan<measure>number of subscriptions,sum<focus>pre-paid<parameter>54.57%",1,1
texttofact,"When year is 2005/01/01, the 3 races with the highest average number of arrested abusers are Malay at 26.0, Chinese at 24.0, Indian at 10.0.","<type>rank<subspace>year,2005/01/01<groupby>race<measure>number of arrested abusers,avg<parameter>Malay,Chinese,Indian,Others<data>Others,0.0<data>Indian,10.0<data>Chinese,24.0<data>Malay,26.0",1,1
texttofact,"When financial year is 2003/01/01, the total amount spent among most expenditure categories is 2697 for Transfers, 8508 for Development Expenditure. The total amount spent of Running Cost is 17295.0, which deviates from that for other expenditure categories. ","<type>outlier<subspace>financial year,2003/01/01<groupby>expenditure category<measure>amount spent,sum<focus>Running Cost<parameter>17295.0<data>Transfers,2697<data>Development Expenditure,8508",1,1
texttofact,"When year is 2003/01/01, the average expenditure per student for most types of educational institution is 3508.0 for Primary Schools, 5437.0 for Secondary Schools, 8791.0 for Junior Colleges, 10197.0 for Polytechnics, 8367.0 for Institute of Technical Education. The average expenditure per student of Universities is 17477.0, which is an aberration in comparison to other types of educational institution.","<type>outlier<subspace>year,2003/01/01<groupby>type of educational institution<measure>expenditure per student,avg<focus>Universities<parameter>17477.0<data>Primary Schools,3508.0<data>Secondary Schools,5437.0<data>Junior Colleges,8791.0<data>Polytechnics,10197.0<data>Institute of Technical Education,8367.0",1,1
texttofact,"When type is Inpatient Hospices, the average number of care facilities is 0.67 in 2006/01/01 and 0.67 in 2019/01/01. In general, the average number of care facilities is increasing over years.","<type>trend<subspace>type,Inpatient Hospices<groupby>year<measure>number of care facilities,avg<parameter>increasing<data>2006/01/01,0.6666666666666666<data>2019/01/01,0.6666666666666666",1,1
texttofact,"When launch date is 2015/03/10, the 2 institutions with the highest average total course length are MITx at 98.6, HarvardX at 5.88.","<type>rank<subspace>launch date,2015/03/10<groupby>institution<measure>Total Course Length,avg<parameter>MITx,HarvardX<data>HarvardX,5.88<data>MITx,98.6",1,1
texttofact,"When age group  is 45-49, the average number of marriages is 56.87.","<type>value<subspace>Age Group ,45-49<measure>number of Marriages,avg<parameter>56.87",1,1
texttofact,"When year is 2011/01/01, the average rate is unevenly distributed across all facility types. More specifically, the average rate is 0.5 for Acute, 0.02 for Psychiatric Hospitals, 0.06 for Community Hospitals.","<type>distribution<subspace>year,2011/01/01<groupby>facility type<measure>rate,avg<parameter><data>Acute,0.5025000000000001<data>Psychiatric Hospitals,0.0165<data>Community Hospitals,0.055833333333333325",1,1
texttofact,"When year is 2018/01/01, 60.75% of the total r&d expenditure come from Private Sector.","<type>proportion<subspace>year,2018/01/01<groupby>sector<measure>R&D expenditure,sum<focus>Private Sector<parameter>60.75%",1,1
texttofact,"When year is 2012/01/01, the average number of children is 14036.0 for Measles, which is 704.0 lower than the 14740.0 for BCG.","<type>difference<subspace>year,2012/01/01<groupby>type of immunisation<measure>number of children,avg<focus>BCG<focus>Measles<parameter>704.0<data>BCG,14740.0<data>Measles,14036.0",1,1
texttofact,"When country is Switzerland, the minimum bronze for most years is 2.0 in 2004/01/01, 22.0 in 2008/01/01, 4.0 in 2000/01/01, 8.0 in 2012/01/01. 2016/01/01 has the highest minimum bronze, at 30.0.","<type>extreme<subspace>Country,Switzerland<groupby>Year<measure>Bronze,min<focus>2016/01/01<parameter>max,30.0<data>2004/01/01,2.0<data>2008/01/01,22.0<data>2000/01/01,4.0<data>2012/01/01,8.0",1,1
texttofact,"When industry is Enterprise Service, the average survival time for most broken years is 1391.53 in 2019/01/01, 1467.6 in 2013/01/01, 1475.57 in 2014/01/01, 1514.29 in 2018/01/01, 1515.14 in 2015/01/01, 1529.45 in 2017/01/01, 770.0 in 2011/01/01, 931.0 in 2012/01/01. 2016/01/01 has the highest average survival time, at 1643.23.","<type>extreme<subspace>industry,Enterprise Service<groupby>broken year<measure>survival time,avg<focus>2016/01/01<parameter>max,1643.2272727272727<data>2019/01/01,1391.5263157894738<data>2013/01/01,1467.6<data>2014/01/01,1475.5714285714287<data>2018/01/01,1514.2857142857142<data>2015/01/01,1515.142857142857<data>2017/01/01,1529.448275862069<data>2011/01/01,770.0<data>2012/01/01,931.0",1,1
texttofact,"When industry is Agriculture, the 2 funded statuses with the highest average survival time are No Funding at 1394.0, Series A at 1187.0.","<type>rank<subspace>industry,Agriculture<groupby>funded status<measure>survival time,avg<parameter>No Funding,Series A<data>Series A,1187.0<data>No Funding,1394.0",1,1
texttofact,"When year is 2011/01/01, the average market share is 0.1 for Kenworth, which is 0.09 lower than the 0.19 for International.","<type>difference<subspace>Year,2011/01/01<groupby>manufactures<measure>market share,avg<focus>International<focus>Kenworth<parameter>0.09<data>International,0.19<data>Kenworth,0.1",1,1
texttofact,"When year is 2011/01/01, the average value of sales percentage of prescription drug is 0.27.","<type>value<subspace>Year,2011/01/01<measure>Sales percentage of prescription drug,avg<parameter>0.27",1,1
texttofact,"When year is 2006/01/01, the 3 admission categories with the highest average number of admissions are Acute Hospitals Admissions at 200318.0, Psychiatric Hospitals Admissions at 4257.0, Community Hospitals Admissions at 3114.5.","<type>rank<subspace>year,2006/01/01<groupby>admission category<measure>number of admissions,avg<parameter>Acute Hospitals Admissions,Psychiatric Hospitals Admissions,Community Hospitals Admissions<data>Community Hospitals Admissions,3114.5<data>Psychiatric Hospitals Admissions,4257.0<data>Acute Hospitals Admissions,200318.0",1,1
texttofact,"When state is Illinois, the total volumes is 4655844 for Automobiles, 34359 for Buses, 5866614 for Trucks, 333943 for Motorcycles. The total volumes of each vehicle category is unequal across the board.","<type>distribution<subspace>State,Illinois<groupby>vehicle category<measure>Volumes,sum<parameter><data>Automobiles,4655844<data>Buses,34359<data>Trucks,5866614<data>Motorcycles,333943",1,1
texttofact,"When year is 2011/01/01, gross enrollment ratio has an average value of 0.89.","<type>value<subspace>year,2011/01/01<measure>gross enrollment ratio,avg<parameter>0.89",1,1
texttofact,"When year is 2020/01/01, among most seasons, the average sales percentage of otc drugs is 0.09 for Spring, 0.11 for Fall, 0.12 for Winter. Summer has the highest average sales percentage of otc drugs, which is 0.13.","<type>extreme<subspace>Year,2020/01/01<groupby>Season<measure>Sales percentage of OTC drugs,avg<focus>summer<parameter>max,0.12716666666666668<data>spring,0.09158333333333334<data>fall,0.10725000000000001<data>winter,0.11641666666666668",1,1
